Generation,Diversity
0,0.002880277553972813
1,0.009384318768551609
2,0.010905380288464758
3,0.011315508871048518
4,0.011449640594135398
5,0.011455869103706707
6,0.011466766541810008
7,0.011453800853470284
8,0.011427523501413192
9,0.011415001192474739
10,0.011425743054376292
11,0.011423344849285456
12,0.011387047726997578
13,0.01139438687178123
14,0.011304450472630076
15,0.011345564465356187
16,0.011346311514826932
17,0.011377294919195834
18,0.011463619037459466
19,0.011503948283637258
20,0.01134446180148749
21,0.011421921369619751
22,0.01138844551739815
23,0.01138879928820276
24,0.011486416288549028
25,0.011386129369712348
26,0.01136952673806297
27,0.011432625510281548
28,0.011321341983096271
29,0.011387331470625766
30,0.011374136341819671
31,0.011414297238892406
32,0.011350507452684346
33,0.011426601391020353
34,0.011381762482861024
35,0.011344759806692011
36,0.01133207456678547
37,0.011326919060689548
38,0.011385179506445986
39,0.011422377788672446
40,0.011336473831796581
41,0.011441678105778182
42,0.011418942227381334
43,0.011304561286321083
44,0.01134941245252196
45,0.011403977496277745
46,0.01143037777511416
47,0.011478973198152227
48,0.011344782640342393
49,0.011445144430810177
50,0.01141777438460656
51,0.011414181900113278
52,0.01147110334962067
53,0.011481615551439794
54,0.011450497347736045
55,0.011341207087942928
56,0.01139697748934633
57,0.011261249631294268
58,0.011424692050937227
59,0.011426618466977038
60,0.011506496344624901
61,0.011423151047134473
62,0.011360835029706133
63,0.011279486273051148
64,0.011375303583300987
65,0.011490962955962825
66,0.011532936237333006
67,0.011430369477180293
68,0.011415158497609457
69,0.011470459733163301
70,0.011534419080327025
71,0.011496366831687269
72,0.01142499192209487
73,0.011456598644215941
74,0.011387034182009224
75,0.011367051296940076
76,0.011329060068864921
77,0.011365160694937955
78,0.011405234575466805
79,0.011383691415369199
80,0.011373568112380583
81,0.011350209546476116
82,0.011344413848774144
83,0.011382564244586758
84,0.011422263113510077
85,0.011397090846271012
86,0.01142755045611874
87,0.011380351431809266
88,0.011406376002786156
89,0.011402432705238757
90,0.011448897140735121
91,0.011332570237590758
92,0.011326584082755182
93,0.011402816923848346
94,0.01138933236872369
95,0.011411112051027739
96,0.011394549231103984
97,0.011366265781707786
98,0.011463942319911982
99,0.011434499763510525
100,0.011376035272465525
