Generation,Diversity
0,0.00561441287375533
1,0.004043095819980716
2,0.004821170732993862
3,0.0038618269797946244
4,0.0034733182766077436
5,0.0036271212760283405
6,0.0046149274723611385
7,0.005017259079113074
8,0.005185109125330037
9,0.0059016292678198265
10,0.0060435441856050145
11,0.00616058730154018
12,0.00669114362395978
13,0.00669828430816243
14,0.006956454809053024
15,0.006987091143221702
16,0.006380298769395621
17,0.006405216237068709
18,0.0067064824192078765
19,0.006736905833762606
20,0.006912155570375303
21,0.0068639840837390045
22,0.0076182285384954985
23,0.007515435720757195
24,0.007028927903737058
25,0.008116665634553034
26,0.008247670832969026
27,0.007898991175446967
28,0.00848805276814591
29,0.008678384194873294
30,0.0076518827124276625
31,0.008415512049306031
32,0.00852465464887715
33,0.007455912318403992
34,0.007789361130834073
35,0.008380436334937246
36,0.007402216769812359
37,0.007473507927796263
38,0.007996357169195415
39,0.007236464887150287
40,0.008003274722737876
41,0.008728570814851323
42,0.007432688713810428
43,0.007622260807700106
44,0.008951879429017498
45,0.007692466652884774
46,0.007699963892436568
47,0.008135512057614288
48,0.008213943358811576
49,0.008038241682714905
50,0.00829763248889912
51,0.008260434214423155
52,0.008473518629885872
53,0.008048567459735137
54,0.008926262223647556
55,0.009208316006270872
56,0.008114780249271394
57,0.008677652620889209
58,0.009293481790331726
59,0.008942175740706082
60,0.008983634614248042
61,0.009460132935308141
62,0.00969113019866529
63,0.009123127356161678
64,0.00913085496397982
65,0.009391194689472398
66,0.00828950647749418
67,0.008513804393915116
68,0.00940874092461783
69,0.008502296554278284
70,0.008669298560808465
71,0.009169490945151421
72,0.008713238048057436
73,0.009259462588024847
74,0.008357530686344412
75,0.009285186419421125
76,0.007820095332346922
77,0.00873600350891218
78,0.008663003833740059
79,0.008110115335090226
80,0.00857753029355919
81,0.007791306575522983
82,0.008432296777155889
83,0.007892765912378004
84,0.008460478536533112
85,0.008963777229731495
86,0.008681612441848919
87,0.006942346969577522
88,0.007967830221163274
89,0.006619645687850616
90,0.00718570943878494
91,0.006681404211942176
92,0.007176359512428379
93,0.006569606615015634
94,0.0057462080194214315
95,0.0065453143152464375
96,0.006567684004978428
97,0.0060219872439306165
98,0.006185072129757045
99,0.006995087098492767
100,0.00628003541784974
