Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.000662092,0.0662092,0.9005359817579128,114.46827265670854
"Kirkland's, Inc. - Common Stock",0.001367997,0.1367997,0.9005359817579128,114.46827265670854
Stepan Company Common Stock,0.013500103,1.3500102999999999,0.9005359817579128,114.46827265670854
"Watts Water Technologies, Inc. Class A Common Stock",0.01359022,1.359022,0.9005359817579128,114.46827265670854
"Lifetime Brands, Inc. - Common Stock",6.6524e-05,0.0066524,0.9005359817579128,114.46827265670854
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,0.9005359817579128,114.46827265670854
"PolarityTE, Inc. - Common Stock",0.005185231,0.5185231,0.9005359817579128,114.46827265670854
Fluidigm Corporation - Common Stock,0.001235623,0.12356229999999999,0.9005359817579128,114.46827265670854
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.007419206,0.7419206,0.9005359817579128,114.46827265670854
"SPS Commerce, Inc. - Common Stock",0.010887207,1.0887206999999999,0.9005359817579128,114.46827265670854
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9005359817579128,114.46827265670854
"Donegal Group, Inc. - Class B Common Stock",0.003659124,0.3659124,0.9005359817579128,114.46827265670854
"Shiloh Industries, Inc. - Common Stock",5.8717e-05,0.0058717,0.9005359817579128,114.46827265670854
"DB Gold Double Long ETN due February 15, 2038",0.00107393,0.107393,0.9005359817579128,114.46827265670854
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.011963475,1.1963475,0.9005359817579128,114.46827265670854
"OSI Systems, Inc. - Common Stock",0.002125524,0.21255240000000003,0.9005359817579128,114.46827265670854
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.007118279,0.7118279,0.9005359817579128,114.46827265670854
Lincoln Educational Services Corporation - Common Stock,0.003540983,0.35409830000000003,0.9005359817579128,114.46827265670854
"Aerie Pharmaceuticals, Inc. - Common Stock",0.003548329,0.3548329,0.9005359817579128,114.46827265670854
"Independence Realty Trust, Inc. Common Stock",0.007858687,0.7858687,0.9005359817579128,114.46827265670854
"Blackstone Mortgage Trust, Inc. Common Stock",0.030410297,3.0410296999999997,0.9005359817579128,114.46827265670854
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.09891922,9.891922000000001,0.9005359817579128,114.46827265670854
"ServiceMaster Global Holdings, Inc. Common Stock",0.025720084,2.5720084,0.9005359817579128,114.46827265670854
American Equity Investment Life Holding Company Common Stock,0.007584057,0.7584057,0.9005359817579128,114.46827265670854
"Manitex International, Inc. - common stock",0.007948046,0.7948046,0.9005359817579128,114.46827265670854
Primo Water Corporation Common Stock,0.054019972,5.4019972,0.9005359817579128,114.46827265670854
"Champions Oncology, Inc. - Common Stock",0.012868012,1.2868012,0.9005359817579128,114.46827265670854
"Cohu, Inc. - Common Stock",0.008366545,0.8366545,0.9005359817579128,114.46827265670854
"Nuance Communications, Inc. - Common Stock",0.006700087,0.6700087,0.9005359817579128,114.46827265670854
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.00316816,0.31681600000000004,0.9005359817579128,114.46827265670854
"Carter's, Inc. Common Stock",0.002345292,0.23452920000000002,0.9005359817579128,114.46827265670854
"Wayside Technology Group, Inc. - Common Stock",0.002408613,0.2408613,0.9005359817579128,114.46827265670854
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.0,0.0,0.9005359817579128,114.46827265670854
"Dillard's, Inc. Common Stock",0.0,0.0,0.9005359817579128,114.46827265670854
"South Jersey Industries, Inc. Common Stock",0.000427867,0.042786700000000004,0.9005359817579128,114.46827265670854
iPath Pure Beta Crude Oil ETN,0.0,0.0,0.9005359817579128,114.46827265670854
WEX Inc. common stock,0.009069345,0.9069345,0.9005359817579128,114.46827265670854
Ducommun Incorporated Common Stock,0.0,0.0,0.9005359817579128,114.46827265670854
"Cboe Global Markets, Inc. Common Stock",0.009267587,0.9267587,0.9005359817579128,114.46827265670854
Vonage Holdings Corp. - Common Stock,0.007287539,0.7287539,0.9005359817579128,114.46827265670854
Barclays PLC Common Stock,0.0,0.0,0.9005359817579128,114.46827265670854
Biglari Holdings Inc. Class B Common Stock,0.003192426,0.3192426,0.9005359817579128,114.46827265670854
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.002211923,0.2211923,0.9005359817579128,114.46827265670854
"Alaska Air Group, Inc. Common Stock",0.013254793,1.3254793,0.9005359817579128,114.46827265670854
Kennedy-Wilson Holdings Inc. Common Stock,0.000675629,0.0675629,0.9005359817579128,114.46827265670854
"Copart, Inc. - Common Stock",0.085045672,8.5045672,0.9005359817579128,114.46827265670854
"Marten Transport, Ltd. - Common Stock",0.001538455,0.1538455,0.9005359817579128,114.46827265670854
Xinyuan Real Estate Co Ltd American Depositary Shares,0.005103631,0.5103631,0.9005359817579128,114.46827265670854
ORBCOMM Inc. - Common Stock,0.000814646,0.0814646,0.9005359817579128,114.46827265670854
AGNC Investment Corp. - Common Stock,0.00509525,0.509525,0.9005359817579128,114.46827265670854
"Zillow Group, Inc. - Class A Common Stock",0.004169498,0.4169498,0.9005359817579128,114.46827265670854
Ion Geophysical Corporation Common Stock,0.004260722,0.42607219999999996,0.9005359817579128,114.46827265670854
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,0.9005359817579128,114.46827265670854
"Computer Task Group, Incorporated - Common Stock",0.000965124,0.0965124,0.9005359817579128,114.46827265670854
"Voya Financial, Inc. Common Stock",0.009201188,0.9201188000000001,0.9005359817579128,114.46827265670854
Icahn Enterprises L.P. - Depositary units,0.004891473,0.48914730000000006,0.9005359817579128,114.46827265670854
Extra Space Storage Inc Common Stock,0.023616954,2.3616954,0.9005359817579128,114.46827265670854
"Theravance Biopharma, Inc. - Ordinary Shares",0.018715392,1.8715392000000002,0.9005359817579128,114.46827265670854
Friedman Industries Inc. Common Stock,0.00997823,0.9978229999999999,0.9005359817579128,114.46827265670854
Radcom Ltd. - Ordinary Shares,0.000778261,0.07782610000000001,0.9005359817579128,114.46827265670854
"Littelfuse, Inc. - Common Stock",0.016457193,1.6457192999999999,0.9005359817579128,114.46827265670854
Oak Valley Bancorp (CA) - Common Stock,0.006213057,0.6213057,0.9005359817579128,114.46827265670854
Ferro Corporation Common Stock,0.010247229,1.0247229,0.9005359817579128,114.46827265670854
STAAR Surgical Company - Common Stock,0.087528795,8.7528795,0.9005359817579128,114.46827265670854
Central European Media Enterprises Ltd. - Class A Common Stock,0.003804309,0.3804309,0.9005359817579128,114.46827265670854
"Townsquare Media, Inc. Class A Common Stock",0.005025022,0.5025022,0.9005359817579128,114.46827265670854
CNA Financial Corporation Common Stock,0.005370989,0.5370988999999999,0.9005359817579128,114.46827265670854
Crane Co. Common Stock,0.007716814,0.7716814,0.9005359817579128,114.46827265670854
"Telephone and Data Systems, Inc. Common Shares",0.0,0.0,0.9005359817579128,114.46827265670854
HighPoint Resources Corporation Common Stock,0.0,0.0,0.9005359817579128,114.46827265670854
"JAKKS Pacific, Inc. - Common Stock",0.010189066,1.0189066,0.9005359817579128,114.46827265670854
Nevro Corp. Common Stock,0.005778926,0.5778926,0.9005359817579128,114.46827265670854
"Blackrock MuniYield Fund, Inc.  Common Stock",0.001831723,0.18317229999999998,0.9005359817579128,114.46827265670854
Regency Centers Corporation - Common Stock,0.0,0.0,0.9005359817579128,114.46827265670854
Akers Biosciences Inc. - Common Stock,0.013140433,1.3140433,0.9005359817579128,114.46827265670854
"U.S. Auto Parts Network, Inc. - Common Stock",0.004020263,0.40202629999999995,0.9005359817579128,114.46827265670854
II-VI Incorporated - Common Stock,0.021459019,2.1459019,0.9005359817579128,114.46827265670854
Humana Inc. Common Stock,0.025449299,2.5449299,0.9005359817579128,114.46827265670854
Koss Corporation - Common Stock,0.012756286,1.2756286000000001,0.9005359817579128,114.46827265670854
"Dine Brands Global, Inc. Common Stock",0.00416821,0.41682100000000005,0.9005359817579128,114.46827265670854
"Adams Natural Resources Fund, Inc. Common Stock",0.00091342,0.09134199999999999,0.9005359817579128,114.46827265670854
"Ballantyne Strong, Inc. Common Stock",0.001175045,0.1175045,0.9005359817579128,114.46827265670854
YPF Sociedad Anonima Common Stock,0.0,0.0,0.9005359817579128,114.46827265670854
Synchrony Financial Common Stock,0.012663164,1.2663164,0.9005359817579128,114.46827265670854
Textainer Group Holdings Limited Common Shares,0.000505188,0.050518799999999996,0.9005359817579128,114.46827265670854
"Myriad Genetics, Inc. - Common Stock",0.002408755,0.2408755,0.9005359817579128,114.46827265670854
Progress Software Corporation - Common Stock,0.000951269,0.0951269,0.9005359817579128,114.46827265670854
"NuVasive, Inc. - Common Stock",0.026146494,2.6146494,0.9005359817579128,114.46827265670854
"Collectors Universe, Inc. - Common Stock",0.005418481,0.5418481,0.9005359817579128,114.46827265670854
"Sage Therapeutics, Inc. - Common Stock",0.0143296,1.43296,0.9005359817579128,114.46827265670854
Five Star Senior Living Inc. - Common Shares,0.003708393,0.3708393,0.9005359817579128,114.46827265670854
"Motorcar Parts of America, Inc. - Common Stock",0.003619792,0.3619792,0.9005359817579128,114.46827265670854
DURECT Corporation - Common Stock,0.017233197,1.7233196999999998,0.9005359817579128,114.46827265670854
"Barclays Bank PLC iPath Exchange Traded Notes due June 12, 2036 Linked to GSCI Total Return Index",0.000815115,0.0815115,0.9005359817579128,114.46827265670854
"Broadwind Energy, Inc. - Common Stock",0.000843751,0.0843751,0.9005359817579128,114.46827265670854
Kingold Jewelry Inc. - Common Stock,0.003290594,0.3290594,0.9005359817579128,114.46827265670854
Sunrun Inc. - Common Stock,0.004128445,0.41284449999999995,0.9005359817579128,114.46827265670854
"United Bankshares, Inc. - Common Stock",0.002747652,0.27476520000000004,0.9005359817579128,114.46827265670854
"Industrias Bachoco, S.A.B. de C.V. Common Stock",0.001957379,0.1957379,0.9005359817579128,114.46827265670854
Aptorum Group Limited - Class A Ordinary Shares,0.081106393,8.110639299999999,0.9005359817579128,114.46827265670854
