Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.001469044,0.14690440000000002,0.8273709954085472,112.75598144234863
"Kirkland's, Inc. - Common Stock",0.000383259,0.0383259,0.8273709954085472,112.75598144234863
Stepan Company Common Stock,0.037392956,3.7392955999999997,0.8273709954085472,112.75598144234863
"Watts Water Technologies, Inc. Class A Common Stock",0.0,0.0,0.8273709954085472,112.75598144234863
"Lifetime Brands, Inc. - Common Stock",0.005910088,0.5910088,0.8273709954085472,112.75598144234863
"Dave & Buster's Entertainment, Inc. - Common Stock",0.016757666,1.6757666,0.8273709954085472,112.75598144234863
"PolarityTE, Inc. - Common Stock",0.007199022,0.7199022,0.8273709954085472,112.75598144234863
Fluidigm Corporation - Common Stock,0.0,0.0,0.8273709954085472,112.75598144234863
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.8273709954085472,112.75598144234863
"SPS Commerce, Inc. - Common Stock",0.006699984,0.6699984,0.8273709954085472,112.75598144234863
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.001983846,0.1983846,0.8273709954085472,112.75598144234863
"Donegal Group, Inc. - Class B Common Stock",0.009042123,0.9042123,0.8273709954085472,112.75598144234863
"Shiloh Industries, Inc. - Common Stock",0.000662534,0.0662534,0.8273709954085472,112.75598144234863
"DB Gold Double Long ETN due February 15, 2038",0.014220435,1.4220435,0.8273709954085472,112.75598144234863
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.037266659,3.7266659,0.8273709954085472,112.75598144234863
"OSI Systems, Inc. - Common Stock",0.003221426,0.3221426,0.8273709954085472,112.75598144234863
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.00964702,0.964702,0.8273709954085472,112.75598144234863
Lincoln Educational Services Corporation - Common Stock,0.006360252,0.6360252000000001,0.8273709954085472,112.75598144234863
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.8273709954085472,112.75598144234863
"Independence Realty Trust, Inc. Common Stock",0.017573105,1.7573104999999998,0.8273709954085472,112.75598144234863
"Blackstone Mortgage Trust, Inc. Common Stock",0.016656341,1.6656341000000001,0.8273709954085472,112.75598144234863
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.096601897,9.6601897,0.8273709954085472,112.75598144234863
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,0.8273709954085472,112.75598144234863
American Equity Investment Life Holding Company Common Stock,0.006723364,0.6723364,0.8273709954085472,112.75598144234863
"Manitex International, Inc. - common stock",0.001218113,0.12181130000000001,0.8273709954085472,112.75598144234863
Primo Water Corporation Common Stock,0.002774022,0.2774022,0.8273709954085472,112.75598144234863
